datetime,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore,Funding rate,openinterest,symbol
2024-12-07 03:00:00,99930.01,99930.01,99285.71,99299.63,800.94309,1733543999999,79716101.7548187,119717,322.63534,32106288.7544268,0,0.0,0,BTCUSDT
2024-12-07 04:00:00,99299.64,99666.31,99025.01,99494.57,859.54997,1733547599999,85423258.6834819,125578,311.84141,30989978.7635262,0,0.0,0,BTCUSDT
2024-12-07 05:00:00,99494.58,99643.96,98844.0,99155.98,909.81086,1733551199999,90307855.9397233,114689,310.57589,30823045.8799764,0,0.0,0,BTCUSDT
2024-12-07 06:00:00,99155.99,99393.6,99060.12,99336.27,808.71363,1733554799999,80258777.7771745,101446,421.65063,41847965.2911388,0,0.0,0,BTCUSDT
2024-12-07 07:00:00,99336.28,99494.19,99108.0,99405.2,675.92852,1733558399999,67123948.5351171,119976,289.137,28712336.1659485,0,0.0,0,BTCUSDT
2024-12-07 08:00:00,99405.2,99561.44,99260.0,99414.76,498.53222,1733561999999,49574676.2231744,103294,234.92662,23361896.2143214,0,0.00031972,0,BTCUSDT
2024-12-07 09:00:00,99414.76,99821.83,99414.75,99676.48,558.38011,1733565599999,55619382.3261722,123133,323.18237,32190591.3690334,0,0.0,0,BTCUSDT
2024-12-07 10:00:00,99676.48,99708.43,99440.0,99529.5,795.39219,1733569199999,79175280.6783991,81696,374.91259,37318179.3599813,0,0.0,0,BTCUSDT
2024-12-07 11:00:00,99529.5,99750.0,99421.53,99620.0,437.99027,1733572799999,43593898.221302,64691,166.5918,16581245.9579379,0,0.0,0,BTCUSDT
2024-12-07 12:00:00,99620.0,99703.55,99364.0,99426.87,421.89864,1733576399999,42008317.1987371,82326,186.80039,18600359.9212372,0,0.0,0,BTCUSDT
2024-12-07 13:00:00,99426.88,99518.75,99304.0,99350.0,495.32597,1733579999999,49224455.8337889,92300,214.08803,21276481.9882682,0,0.0,0,BTCUSDT
2024-12-07 14:00:00,99350.0,99779.34,99036.01,99465.3,738.05732,1733583599999,73352845.419874,129266,362.0911,35997065.4337121,0,0.0,0,BTCUSDT
2024-12-07 15:00:00,99465.3,99800.0,99336.0,99756.01,753.80096,1733587199999,75037499.3781161,153672,374.2309,37252089.1817293,0,0.0,0,BTCUSDT
2024-12-07 16:00:00,99756.0,99799.99,99476.62,99621.56,503.9181,1733590799999,50193520.9989048,118037,209.28407,20849215.5016141,0,0.00012374,0,BTCUSDT
2024-12-07 17:00:00,99621.57,99717.8,99460.37,99631.97,416.16617,1733594399999,41435563.2149876,95215,182.66752,18186221.4665631,0,0.0,0,BTCUSDT
2024-12-07 18:00:00,99631.98,100263.64,99582.35,100123.32,722.0258,1733597999999,72131003.4945238,116078,412.24835,41189124.4678839,0,0.0,0,BTCUSDT
2024-12-07 19:00:00,100123.32,100262.35,99920.31,100077.45,615.47471,1733601599999,61632564.7731015,111533,267.14489,26753220.3107922,0,0.0,0,BTCUSDT
2024-12-07 20:00:00,100077.45,100380.72,100077.45,100313.57,439.41032,1733605199999,44038203.708769,101418,225.4036,22589007.4403883,0,0.0,0,BTCUSDT
2024-12-07 21:00:00,100313.57,100439.18,99700.0,99869.8,527.22024,1733608799999,52727258.9919615,123941,200.96297,20101570.0935912,0,0.0,0,BTCUSDT
2024-12-07 22:00:00,99869.81,100046.92,99595.11,99595.11,408.98144,1733612399999,40838111.6454331,67912,186.67553,18641692.3799219,0,0.0,0,BTCUSDT
2024-12-07 23:00:00,99595.12,100259.0,99595.11,99831.99,541.97011,1733615999999,54152702.5807222,97835,290.07382,28979043.5835241,0,0.0,0,BTCUSDT
2024-12-08 00:00:00,99831.99,99978.38,99632.28,99978.38,384.70173,1733619599999,38403080.1447539,93879,156.56295,15628577.4428237,0,0.0001409,0,BTCUSDT
2024-12-08 00:00:00,99831.99,99978.38,99632.28,99978.38,384.70173,1733619599999,38403080.1447539,93879,156.56295,15628577.4428237,0,0.0001409,0,BTCUSDT
2024-12-08 01:00:00,99978.38,100128.0,99669.01,99848.36,390.67541,1733623199999,39037281.6632435,103022,158.59033,15847584.2257883,0,0.0,0,BTCUSDT
2024-12-08 02:00:00,99848.35,100328.88,99750.17,100146.9,590.34251,1733626799999,59088860.1483476,107935,286.25511,28655212.4065233,0,0.0,0,BTCUSDT
2024-12-08 03:00:00,100146.91,100260.0,99912.0,99934.82,322.49487,1733630399999,32274561.1067906,84943,131.30401,13140669.6995076,0,0.0,0,BTCUSDT
2024-12-08 04:00:00,99934.83,100030.0,99694.66,99756.01,483.49842,1733633999999,48277453.689059,90520,222.09376,22176063.8794924,0,0.0,0,BTCUSDT
2024-12-08 05:00:00,99756.0,99783.56,99370.0,99534.26,431.31034,1733637599999,42948733.0776109,83427,178.71003,17795397.0406311,0,0.0,0,BTCUSDT
2024-12-08 06:00:00,99534.26,99803.32,99336.0,99675.96,397.06249,1733641199999,39544118.5036957,83458,158.82941,15818391.8726174,0,0.0,0,BTCUSDT
2024-12-08 07:00:00,99675.97,99863.35,99632.61,99675.11,278.48465,1733644799999,27778258.6074698,77148,119.35255,11906358.8377225,0,0.0,0,BTCUSDT
2024-12-08 08:00:00,99675.11,99687.85,98964.0,98980.01,668.22137,1733648399999,66349598.7105837,134099,220.05225,21853907.9938185,0,0.00016985,0,BTCUSDT
2024-12-08 09:00:00,98980.02,99300.0,98657.7,98884.02,890.41696,1733651999999,88160653.0216462,193494,352.60277,34915414.5801161,0,0.0,0,BTCUSDT
2024-12-08 10:00:00,98884.03,99409.02,98876.0,99249.22,525.53622,1733655599999,52150026.7996884,111068,277.29352,27512637.6173314,0,0.0,0,BTCUSDT
2024-12-08 11:00:00,99249.21,99844.28,99124.01,99701.16,473.22138,1733659199999,47122733.3174028,114187,260.87776,25976908.503223,0,0.0,0,BTCUSDT
2024-12-08 12:00:00,99701.17,100200.0,99452.0,99922.48,766.06693,1733662799999,76488924.2032129,165938,401.34278,40077265.037957,0,0.0,0,BTCUSDT
2024-12-08 13:00:00,99922.49,100500.0,99803.8,100408.8,993.73135,1733666399999,99546123.5007149,189784,496.18255,49712685.7570705,0,0.0,0,BTCUSDT
2024-12-08 14:00:00,100408.79,100426.1,99724.75,99726.73,784.39963,1733669999999,78512762.733508,138200,378.87781,37927941.9571728,0,0.0,0,BTCUSDT
2024-12-08 15:00:00,99726.72,99964.63,99357.16,99912.01,844.24534,1733673599999,84121517.5543172,206021,408.08571,40667668.0114077,0,0.0,0,BTCUSDT
2024-12-08 16:00:00,99912.01,100142.85,99733.15,99832.96,648.81492,1733677199999,64832525.0259667,160964,336.70973,33648436.313961,0,0.00016572,0,BTCUSDT
2024-12-08 17:00:00,99832.97,100000.0,99628.01,99943.98,477.73217,1733680799999,47692099.3962637,127067,210.09882,20973312.065441,0,0.0,0,BTCUSDT
2024-12-08 18:00:00,99943.99,100016.0,99563.83,99660.98,561.37841,1733684399999,56052759.4283006,119953,273.71079,27331669.9021476,0,0.0,0,BTCUSDT
2024-12-08 19:00:00,99660.99,100198.0,99480.0,100100.98,531.70789,1733687999999,53069868.0510814,114213,302.76338,30230122.9499349,0,0.0,0,BTCUSDT
2024-12-08 20:00:00,100100.99,100156.0,99800.0,99800.01,402.06692,1733691599999,40193216.3380737,118906,168.19932,16814388.0104971,0,0.0,0,BTCUSDT
2024-12-08 21:00:00,99800.01,100058.83,99736.06,100026.97,359.99203,1733695199999,35972502.4064031,75250,241.44829,24126182.1572583,0,0.0,0,BTCUSDT
2024-12-08 22:00:00,100026.98,100274.44,99879.21,100220.01,504.28845,1733698799999,50448063.741797,85196,304.489,30462622.9479178,0,0.0,0,BTCUSDT
2024-12-08 23:00:00,100220.01,101351.0,100088.98,101109.59,1902.60649,1733702399999,191511225.23221967,216037,1108.3691,111546319.7084746,0,0.0,0,BTCUSDT
2024-12-09 00:00:00,101109.6,101215.93,99347.98,99656.36,2258.99758,1733705999999,225952987.2549632,406177,1020.62064,102092627.8558933,0,0.0001758,0,BTCUSDT
2024-12-09 00:00:00,101109.6,101215.93,99347.98,99656.36,2258.99758,1733705999999,225952987.2549632,406177,1020.62064,102092627.8558933,0,0.0001758,0,BTCUSDT
2024-12-09 01:00:00,99656.36,99863.99,99390.0,99528.54,823.51766,1733709599999,82047862.9005227,239733,385.09644,38366683.125391,0,0.0,0,BTCUSDT
2024-12-09 02:00:00,99528.55,99721.56,99009.73,99195.89,1413.47378,1733713199999,140337127.3252764,202241,587.9394,58373676.3882263,0,0.0,0,BTCUSDT
2024-12-09 03:00:00,99195.89,99350.45,98432.18,99090.84,1635.58345,1733716799999,161856484.3653917,168286,749.08975,74178703.7137211,0,0.0,0,BTCUSDT
2024-12-09 04:00:00,99090.84,99459.61,98767.54,99427.99,1121.55117,1733720399999,111252164.7274603,160302,682.94455,67749289.4568845,0,0.0,0,BTCUSDT
2024-12-09 05:00:00,99428.0,99554.89,99324.0,99435.87,828.28925,1733723999999,82384689.7709647,99163,493.72282,49109193.0851646,0,0.0,0,BTCUSDT
2024-12-09 06:00:00,99435.87,99475.99,98856.02,99044.64,742.40929,1733727599999,73639532.8142274,151893,366.31785,36336353.4834128,0,0.0,0,BTCUSDT
2024-12-09 07:00:00,99044.64,99729.88,98328.0,99576.51,1948.804,1733731199999,192859896.8210558,342386,941.12194,93201490.8159209,0,0.0,0,BTCUSDT
2024-12-09 08:00:00,99576.51,99679.71,98808.0,98901.15,1450.14652,1733734799999,143990016.2495661,340412,645.12426,64059538.5270545,0,0.00030413,0,BTCUSDT
2024-12-09 09:00:00,98901.15,99099.99,98406.08,98406.08,1562.66715,1733738399999,154243907.6024332,383304,709.68751,70065080.9720443,0,0.0,0,BTCUSDT
2024-12-09 10:00:00,98406.08,98770.11,98272.04,98714.52,1334.96471,1733741999999,131457415.8764792,280835,610.4238,60117171.3521766,0,0.0,0,BTCUSDT
2024-12-09 11:00:00,98714.52,98714.52,98035.57,98088.47,1407.15762,1733745599999,138260458.4298598,291165,606.19789,59566721.1752376,0,0.0,0,BTCUSDT
2024-12-09 12:00:00,98088.47,98627.7,97948.01,98601.05,1508.07381,1733749199999,148233814.5907814,277397,760.84876,74814497.9032062,0,0.0,0,BTCUSDT
2024-12-09 13:00:00,98601.05,99211.58,98237.03,99004.03,1460.24803,1733752799999,144308135.8262731,283106,668.07051,66019759.4806664,0,0.0,0,BTCUSDT
2024-12-09 14:00:00,99004.03,100390.0,98856.0,100156.26,2487.20504,1733756399999,247822409.577343,384487,1216.1653,121214149.5361716,0,0.0,0,BTCUSDT
2024-12-09 15:00:00,100156.26,100421.8,97508.58,97812.0,5110.07575,1733759999999,503323440.0562459,748041,2366.39235,233003203.73219007,0,0.0,0,BTCUSDT
2024-12-09 16:00:00,97812.0,98398.0,97460.0,97844.06,2642.96173,1733763599999,258979909.06496447,465401,1323.80856,129726291.7262167,0,0.00021031999999999998,0,BTCUSDT
2024-12-09 17:00:00,97844.06,98240.0,97350.0,97368.04,1542.83473,1733767199999,150827792.7950077,328876,712.98409,69736487.2404535,0,0.0,0,BTCUSDT
2024-12-09 18:00:00,97368.05,98260.0,97365.48,97776.66,1546.89958,1733770799999,151488372.8979324,302608,850.66624,83297992.0610317,0,0.0,0,BTCUSDT
2024-12-09 19:00:00,97776.65,97776.66,97000.0,97070.32,1913.69602,1733774399999,186276076.60524872,327745,819.88996,79824709.7444357,0,0.0,0,BTCUSDT
2024-12-09 20:00:00,97070.33,97330.49,96111.0,96252.01,3713.47796,1733777999999,359389969.3490163,583752,1777.24095,172041414.595689,0,0.0,0,BTCUSDT
2024-12-09 21:00:00,96252.0,97572.52,94150.05,96892.0,8232.45482,1733781599999,791965015.9562387,808861,3741.76061,360401658.11280394,0,0.0,0,BTCUSDT
2024-12-09 22:00:00,96892.0,97381.47,94837.42,96984.01,5598.2857,1733785199999,540742557.3372092,600476,2622.16454,253294942.38152993,0,0.0,0,BTCUSDT
2024-12-09 23:00:00,96984.0,97533.14,96700.46,97276.47,1665.3406,1733788799999,161986957.5111874,269225,813.80605,79130394.0715723,0,0.0,0,BTCUSDT
2024-12-10 00:00:00,97276.48,98138.0,97000.0,97867.91,1941.40264,1733792399999,189431089.6198676,389547,962.21247,93900237.6966422,0,0.00011115,0,BTCUSDT
2024-12-10 00:00:00,97276.48,98138.0,97000.0,97867.91,1941.40264,1733792399999,189431089.6198676,389547,962.21247,93900237.6966422,0,0.00011115,0,BTCUSDT
2024-12-10 01:00:00,97867.91,98058.5,97467.8,97946.0,1095.21618,1733795999999,107137037.5202868,274187,470.69063,46043604.5984427,0,0.0,0,BTCUSDT
2024-12-10 02:00:00,97946.0,97946.01,96614.27,96660.01,1804.43021,1733799599999,175698450.02692,308699,739.02031,71965255.6865148,0,0.0,0,BTCUSDT
2024-12-10 03:00:00,96660.0,96947.26,95565.41,96931.99,3126.85208,1733803199999,301158777.1847601,643391,1371.89011,132115224.4376576,0,0.0,0,BTCUSDT
2024-12-10 04:00:00,96931.99,97132.45,95900.0,97031.97,1630.90831,1733806799999,157575637.5273371,363181,754.27074,72889480.7571716,0,0.0,0,BTCUSDT
2024-12-10 05:00:00,97031.98,97051.99,96520.49,96941.99,1054.45271,1733810399999,102087512.992467,212854,524.78144,50807829.4887275,0,0.0,0,BTCUSDT
2024-12-10 06:00:00,96941.99,97519.2,96810.85,97464.6,1222.41402,1733813999999,118804873.9265209,213062,667.95195,64915309.3001185,0,0.0,0,BTCUSDT
2024-12-10 07:00:00,97464.6,97502.74,96908.0,97196.44,943.52763,1733817599999,91655865.5619781,176051,523.57328,50856375.3628647,0,0.0,0,BTCUSDT
2024-12-10 08:00:00,97196.44,97547.52,96938.19,97385.72,866.37002,1733821199999,84247800.7083061,204794,463.12267,45039848.4644015,0,0.0001,0,BTCUSDT
2024-12-10 09:00:00,97385.72,97680.0,97224.79,97489.1,851.77822,1733824799999,83001521.6650234,197265,488.9133,47643657.0938675,0,0.0,0,BTCUSDT
2024-12-10 10:00:00,97489.1,97862.43,97489.09,97687.5,947.81939,1733828399999,92609084.8984355,187932,558.4401,54562494.9564919,0,0.0,0,BTCUSDT
2024-12-10 11:00:00,97687.5,97937.5,97444.42,97722.52,1066.94048,1733831999999,104215366.8668956,213598,545.03617,53244035.9614766,0,0.0,0,BTCUSDT
2024-12-10 12:00:00,97722.53,97841.1,96864.04,97161.5,1548.27714,1733835599999,150622581.29769,519714,786.29562,76494254.4039933,0,0.0,0,BTCUSDT
2024-12-10 13:00:00,97161.5,97929.99,97128.0,97738.36,1701.94365,1733839199999,166103165.1423646,542358,874.38259,85338152.3477383,0,0.0,0,BTCUSDT
2024-12-10 14:00:00,97738.35,98270.0,97140.0,97820.01,3526.12099,1733842799999,344825648.2371313,831416,1881.79215,184045827.18978488,0,0.0,0,BTCUSDT
2024-12-10 15:00:00,97820.01,98113.68,95555.0,95658.79,4812.98677,1733846399999,465585007.2563658,1079445,2052.02657,198561050.8785548,0,0.0,0,BTCUSDT
2024-12-10 16:00:00,95658.79,96500.0,94508.69,96319.77,7543.54551,1733849999999,719986044.6713625,1172638,3209.05581,306376026.9145962,0,0.0001,0,BTCUSDT
2024-12-10 17:00:00,96319.76,96391.17,94401.76,94484.01,5401.7541,1733853599999,513445743.7812363,1121081,2468.86236,234608976.841047,0,0.0,0,BTCUSDT
2024-12-10 18:00:00,94484.01,95524.0,94256.54,95132.03,2558.43561,1733857199999,242815443.1928993,776393,1228.43468,116568875.6132146,0,0.0,0,BTCUSDT
2024-12-10 19:00:00,95132.04,96171.14,94980.27,95856.5,1778.37842,1733860799999,170245327.3971923,569821,867.59987,83064781.230886,0,0.0,0,BTCUSDT
2024-12-10 20:00:00,95856.5,96700.0,95616.0,96434.76,1949.38081,1733864399999,187655547.53287873,507732,970.89185,93473532.8721532,0,0.0,0,BTCUSDT
2024-12-10 21:00:00,96434.75,97200.7,96382.35,96858.0,2026.89962,1733867999999,196166983.97352353,493836,1005.35153,97296873.792347,0,0.0,0,BTCUSDT
2024-12-10 22:00:00,96858.0,97099.49,96587.43,96849.44,1109.33596,1733871599999,107438022.2894944,264151,484.21324,46897177.8218797,0,0.0,0,BTCUSDT
2024-12-10 23:00:00,96849.45,97128.62,96402.7,96593.0,1199.51886,1733875199999,116147661.8214916,293043,624.28642,60455995.4602008,0,0.0,0,BTCUSDT
2024-12-11 00:00:00,96593.0,96842.42,95816.36,96412.61,1676.16419,1733878799999,161519219.4515935,537619,783.10394,75463377.5410706,0,0.0001,0,BTCUSDT
2024-12-11 00:00:00,96593.0,96842.42,95816.36,96412.61,1676.16419,1733878799999,161519219.4515935,537619,783.10394,75463377.5410706,0,0.0001,0,BTCUSDT
2024-12-11 01:00:00,96412.61,96635.79,95658.24,95752.02,1661.31944,1733882399999,159738499.095387,592515,753.03101,72414408.6829216,0,0.0,0,BTCUSDT
2024-12-11 02:00:00,95752.02,97444.44,95677.96,97207.29,1684.35094,1733885999999,162840014.9210197,511775,849.81154,82154979.1678975,0,0.0,0,BTCUSDT
2024-12-11 03:00:00,97207.29,97625.76,97128.24,97398.43,1079.97914,1733889599999,105156008.4495929,337535,536.40747,52230628.958699,0,0.0,0,BTCUSDT
2024-12-11 04:00:00,97398.42,97600.0,97181.7,97546.96,1071.82464,1733893199999,104387671.951604,260963,587.52042,57217083.5571634,0,0.0,0,BTCUSDT
2024-12-11 05:00:00,97546.97,97700.0,97300.8,97495.19,581.0697,1733896799999,56627707.1876861,232508,234.77912,22881295.4126744,0,0.0,0,BTCUSDT
2024-12-11 06:00:00,97495.2,97765.77,97391.4,97689.57,482.35697,1733900399999,47093162.8501049,190950,249.86118,24394995.945131,0,0.0,0,BTCUSDT
2024-12-11 07:00:00,97689.57,97790.36,97248.87,97334.6,747.3797,1733903999999,72899696.6734222,182342,304.8287,29727540.5049863,0,0.0,0,BTCUSDT
2024-12-11 08:00:00,97334.59,98472.57,97316.78,98109.9,1557.01346,1733907599999,152562895.6774702,301301,874.33107,85657233.5686166,0,0.0001,0,BTCUSDT
2024-12-11 09:00:00,98109.9,98171.35,97757.44,97999.99,778.4462,1733911199999,76227522.8764736,246907,344.9979,33779884.7063486,0,0.0,0,BTCUSDT
2024-12-11 10:00:00,98000.0,98301.17,97862.66,98214.29,779.21065,1733914799999,76429805.4959924,181359,380.00869,37277190.917097,0,0.0,0,BTCUSDT
2024-12-11 11:00:00,98214.29,98450.0,98137.09,98292.61,800.38789,1733918399999,78680725.7896069,161904,373.24495,36690444.6061449,0,0.0,0,BTCUSDT
2024-12-11 12:00:00,98292.61,98493.04,98164.02,98236.0,775.58074,1733921999999,76279138.4710123,179293,362.21884,35624635.1197637,0,0.0,0,BTCUSDT
2024-12-11 13:00:00,98236.0,98865.47,98072.33,98736.86,1875.90205,1733925599999,184885900.3126335,481111,926.71174,91341335.2849076,0,0.0,0,BTCUSDT
2024-12-11 14:00:00,98736.86,99539.29,98369.82,99515.98,2230.1931,1733929199999,220748905.8016733,556809,1116.82926,110565956.2212129,0,0.0,0,BTCUSDT
2024-12-11 15:00:00,99515.99,100800.0,99414.72,100361.64,5764.6058,1733932799999,577304816.1984186,837830,3280.37513,328442759.9530006,0,0.0,0,BTCUSDT
2024-12-11 16:00:00,100361.64,101090.9,100295.61,100575.99,2950.52479,1733936399999,297027889.3109263,555241,1585.59782,159649481.7878179,0,0.0001,0,BTCUSDT
2024-12-11 17:00:00,100576.0,100982.07,99660.15,99781.9,2298.27737,1733939999999,230764966.46194327,452276,1020.628,102458543.9454707,0,0.0,0,BTCUSDT
2024-12-11 18:00:00,99781.89,100786.3,99608.23,100388.71,2207.59419,1733943599999,221303048.91969752,472723,1125.00115,112761937.8921102,0,0.0,0,BTCUSDT
2024-12-11 19:00:00,100388.72,101141.01,100388.71,101122.71,1758.39622,1733947199999,177270251.6051035,248186,1044.93146,105360565.0194156,0,0.0,0,BTCUSDT
2024-12-11 20:00:00,101122.71,101674.72,101024.75,101271.56,2068.71914,1733950799999,209628075.68037152,348587,1022.62334,103629028.1272831,0,0.0,0,BTCUSDT
2024-12-11 21:00:00,101271.57,101536.7,100866.42,101520.12,1152.9581,1733954399999,116644621.4119065,173600,532.68514,53892225.7747679,0,0.0,0,BTCUSDT
2024-12-11 22:00:00,101520.13,101888.0,101180.63,101209.74,1098.87478,1733957999999,111558652.9452254,123585,533.9797,54228856.295593,0,0.0,0,BTCUSDT
2024-12-11 23:00:00,101209.74,101500.0,101068.25,101125.0,672.65371,1733961599999,68124565.4795848,83592,289.33802,29301929.2210763,0,0.0,0,BTCUSDT
2024-12-12 00:00:00,101125.0,101200.0,100559.71,100772.46,970.26535,1733965199999,97916390.2540814,220628,408.4802,41220128.9804482,0,0.0001,0,BTCUSDT
2024-12-12 00:00:00,101125.0,101200.0,100559.71,100772.46,970.26535,1733965199999,97916390.2540814,220628,408.4802,41220128.9804482,0,0.0001,0,BTCUSDT
2024-12-12 01:00:00,100772.47,100861.98,100331.61,100496.3,1065.71101,1733968799999,107208565.5859703,236593,454.84979,45753877.9005795,0,0.0,0,BTCUSDT
2024-12-12 02:00:00,100496.3,101824.77,100496.3,101824.76,1067.28192,1733972399999,107881033.93114,270609,630.26813,63724554.5010123,0,0.0,0,BTCUSDT
2024-12-12 03:00:00,101824.77,101829.0,100792.0,101025.87,1481.01937,1733975999999,150028062.6649968,368461,647.72051,65620933.6021363,0,0.0,0,BTCUSDT
2024-12-12 04:00:00,101025.88,101191.85,100572.0,100675.7,877.84617,1733979599999,88537060.0213041,232715,390.31878,39367134.9776191,0,0.0,0,BTCUSDT
2024-12-12 05:00:00,100675.7,101136.92,100617.64,100618.86,1063.06897,1733983199999,107232124.7271859,201236,567.27686,57222396.3404426,0,0.0,0,BTCUSDT
2024-12-12 06:00:00,100618.87,100701.24,100402.82,100584.37,548.35286,1733986799999,55144150.8478789,182454,284.90843,28651935.2920072,0,0.0,0,BTCUSDT
2024-12-12 07:00:00,100584.37,100828.16,100496.47,100499.99,528.75796,1733990399999,53211895.3499902,118022,237.6419,23917052.5661625,0,0.0,0,BTCUSDT
2024-12-12 08:00:00,100499.99,101049.36,100470.58,100980.0,703.4733,1733993999999,70906653.6359181,134228,370.85068,37382892.0815985,0,0.0001,0,BTCUSDT
2024-12-12 09:00:00,100979.99,101126.54,100794.11,100814.07,604.85218,1733997599999,61065119.3679246,122989,295.03562,29790251.8142768,0,0.0,0,BTCUSDT
2024-12-12 10:00:00,100814.06,100814.07,100473.14,100579.44,620.99851,1734001199999,62467865.0194893,189757,301.1205,30288316.8781593,0,0.0,0,BTCUSDT
2024-12-12 11:00:00,100579.44,100637.97,100178.32,100358.42,663.75995,1734004799999,66613618.3116904,213825,253.81565,25471723.3032132,0,0.0,0,BTCUSDT
2024-12-12 12:00:00,100358.42,100944.0,100348.35,100828.0,783.19887,1734008399999,78890119.9114746,188712,415.70032,41871800.7459287,0,0.0,0,BTCUSDT
2024-12-12 13:00:00,100828.0,101545.78,100540.74,100911.99,1810.00915,1734011999999,182878714.60104328,540341,879.76607,88904187.7773143,0,0.0,0,BTCUSDT
2024-12-12 14:00:00,100912.0,101749.74,100629.41,101702.04,2588.59757,1734015599999,261964756.6827002,660480,1317.17776,133334360.5107607,0,0.0,0,BTCUSDT
2024-12-12 15:00:00,101702.04,101861.6,100700.07,101797.14,2345.92427,1734019199999,237840811.56368193,637812,1138.7,115473593.9331031,0,0.0,0,BTCUSDT
2024-12-12 16:00:00,101797.14,102540.0,101462.49,101462.49,3118.04465,1734022799999,318242633.3935109,722561,1756.90529,179341667.3095613,0,0.0001,0,BTCUSDT
2024-12-12 17:00:00,101462.49,101700.0,101227.27,101617.65,1046.05464,1734026399999,106148139.6964635,412487,489.09373,49633944.1153772,0,0.0,0,BTCUSDT
2024-12-12 18:00:00,101617.64,101657.75,100831.0,100857.59,907.96892,1734029999999,91908787.6988176,369919,426.90012,43205858.6877839,0,0.0,0,BTCUSDT
2024-12-12 19:00:00,100857.59,101052.77,99311.64,99481.32,2862.5031,1734033599999,286121364.7128656,694182,1269.30263,126872558.7566352,0,0.0,0,BTCUSDT
2024-12-12 20:00:00,99481.33,100464.73,99465.33,100028.01,1571.02583,1734037199999,156924823.27465,559237,730.36887,72960846.6712749,0,0.0,0,BTCUSDT
2024-12-12 21:00:00,100028.02,100109.09,99700.0,99760.01,764.0716,1734040799999,76314949.9107146,334752,343.7525,34334205.2061962,0,0.0,0,BTCUSDT
2024-12-12 22:00:00,99760.01,100476.19,99513.0,100444.0,803.02299,1734044399999,80324583.7200986,276244,406.76266,40699644.1969621,0,0.0,0,BTCUSDT
2024-12-12 23:00:00,100444.0,100476.0,99879.38,100004.29,436.27831,1734047999999,43690358.9825797,178078,159.16961,15940590.5218074,0,0.0,0,BTCUSDT
2024-12-13 00:00:00,100004.29,100356.85,99939.85,100083.21,501.95354,1734051599999,50281015.295217,180397,251.23473,25165315.0430922,0,0.0001,0,BTCUSDT
2024-12-13 00:00:00,100004.29,100356.85,99939.85,100083.21,501.95354,1734051599999,50281015.295217,180397,251.23473,25165315.0430922,0,0.0001,0,BTCUSDT
2024-12-13 01:00:00,100083.21,100140.0,99210.53,99323.94,996.85798,1734055199999,99324747.1197429,276020,417.62827,41625525.4803771,0,0.0,0,BTCUSDT
2024-12-13 02:00:00,99323.94,99675.66,99205.0,99484.99,1138.64214,1734058799999,113226775.3728395,274055,595.70923,59235146.8539636,0,0.0,0,BTCUSDT
2024-12-13 03:00:00,99484.99,99793.5,99484.98,99729.09,532.23358,1734062399999,53048561.1030903,164100,297.78565,29680167.461008,0,0.0,0,BTCUSDT
2024-12-13 04:00:00,99729.09,100054.91,99652.0,100000.46,531.66419,1734065999999,53097804.2762795,121589,255.31026,25496691.4341875,0,0.0,0,BTCUSDT
2024-12-13 05:00:00,100000.46,100172.0,99850.35,99890.0,430.05413,1734069599999,42999505.8058657,99313,187.33953,18731897.1016475,0,0.0,0,BTCUSDT
2024-12-13 06:00:00,99889.99,100092.0,99700.0,99700.0,483.54224,1734073199999,48315638.8863149,106474,178.33602,17820047.6736953,0,0.0,0,BTCUSDT
2024-12-13 07:00:00,99700.0,100225.52,99500.0,100130.0,1277.18261,1734076799999,127607107.9158212,175189,546.15943,54618376.2856162,0,0.0,0,BTCUSDT
2024-12-13 08:00:00,100130.01,100361.93,99896.0,100272.0,562.17584,1734080399999,56316996.1869493,124159,305.60455,30618487.8159153,0,0.0001,0,BTCUSDT
2024-12-13 09:00:00,100271.99,100340.0,99904.43,100100.0,499.52207,1734083999999,50013642.4381271,132961,201.07452,20134536.8307315,0,0.0,0,BTCUSDT
2024-12-13 10:00:00,100100.0,100550.0,99913.51,100457.62,520.33241,1734087599999,52161259.5326385,130636,306.94379,30779669.4121824,0,0.0,0,BTCUSDT
2024-12-13 11:00:00,100457.62,100789.0,100314.19,100353.37,678.01774,1734091199999,68153531.2087958,165572,385.45966,38749795.6865184,0,0.0,0,BTCUSDT
2024-12-13 12:00:00,100353.37,100470.59,100142.11,100299.85,462.58738,1734094799999,46405012.8195424,150630,216.03747,21672065.8548261,0,0.0,0,BTCUSDT
2024-12-13 13:00:00,100299.85,100527.91,99936.25,100284.35,605.47063,1734098399999,60655191.7977882,214229,292.98332,29351135.6198895,0,0.0,0,BTCUSDT
2024-12-13 14:00:00,100284.36,101018.12,100220.92,101018.12,988.71208,1734101999999,99525066.1093974,337312,572.86714,57687985.5198441,0,0.0,0,BTCUSDT
2024-12-13 15:00:00,101018.12,101375.26,99700.0,99873.16,2338.34375,1734105599999,235584930.11594728,565812,1027.0182,103497955.2708155,0,0.0,0,BTCUSDT
2024-12-13 16:00:00,99873.16,101272.73,99800.0,100988.01,1964.84991,1734109199999,197336433.9377325,575702,974.31909,97839678.0667737,0,0.0001,0,BTCUSDT
